MsgID.LOCAL_POSITION,15.2850000,-0.0563701,0.2599752,-0.2364701
MsgID.LOCAL_VELOCITY,15.2850000,0.0000023,-0.0000239,0.0000149
MsgID.GLOBAL_POSITION,0.0000000,-122.3974486,37.7924797,0.2570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.5350000,-0.0848972,0.4128162,-0.2571657
MsgID.LOCAL_VELOCITY,15.5350000,0.0000099,-0.0000179,0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924801,0.2640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.7850000,-0.0354808,0.1757488,-0.2640605
MsgID.LOCAL_VELOCITY,15.7850000,-0.0000067,0.0000004,0.0000122
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974520,37.7924815,0.2570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.0350000,0.1201609,0.1118476,-0.2573522
MsgID.LOCAL_VELOCITY,16.0350000,0.0000132,-0.0000135,0.0000141
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924807,0.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.3200000
MsgID.LOCAL_POSITION,16.2860000,0.0271531,0.2378095,-0.2439744
MsgID.LOCAL_VELOCITY,16.2860000,-0.0000028,-0.0000668,-0.3250384
MsgID.GLOBAL_POSITION,0.0000000,-122.3974506,37.7924798,0.5570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.2000000
MsgID.LOCAL_POSITION,16.5360000,-0.0714628,0.2323031,-0.5572422
MsgID.LOCAL_VELOCITY,16.5360000,0.0027971,-0.0046364,-2.2039642
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924786,1.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-2.8800000
MsgID.LOCAL_POSITION,16.7860000,-0.2002604,0.1443624,-1.1743590
MsgID.LOCAL_VELOCITY,16.7860000,0.0149172,-0.0046170,-2.8839071
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974509,37.7924795,1.8970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0000000,-3.1100000
MsgID.LOCAL_POSITION,17.0370000,-0.1037230,0.2126743,-1.8972580
MsgID.LOCAL_VELOCITY,17.0370000,0.0322953,0.0045064,-3.1118875
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924810,2.6480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0000000,-3.1700000
MsgID.LOCAL_POSITION,17.2860000,0.0609533,0.3250885,-2.6487522
MsgID.LOCAL_VELOCITY,17.2860000,0.0319980,0.0017948,-3.1773872
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924812,14.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.5700000,-81.7400000
MsgID.LOCAL_POSITION,17.5370000,0.0814960,0.4017030,-14.0919695
MsgID.LOCAL_VELOCITY,17.5370000,0.0554847,0.5794586,-81.7436218
MsgID.LOCAL_POSITION,17.7870000,-0.1199278,0.4072608,-33.4796867
MsgID.LOCAL_VELOCITY,17.7870000,0.0751864,-0.7042164,-73.8065262
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924793,33.4790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-0.7000000,-73.8000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,18.0360000,-0.1123194,0.1995668,-50.8617821
MsgID.LOCAL_VELOCITY,18.0360000,-0.0250574,-0.9745097,-65.9298401
MsgID.GLOBAL_POSITION,0.0000000,-122.3974510,37.7924794,50.8610000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.9700000,-65.9200000
MsgID.LOCAL_POSITION,18.2860000,0.0102514,-0.2793945,-66.3332977
MsgID.LOCAL_VELOCITY,18.2860000,-0.1275666,-1.7018622,-58.4771805
MsgID.GLOBAL_POSITION,0.0000000,-122.3974564,37.7924805,66.3330000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,-1.7000000,-58.4700000
MsgID.LOCAL_POSITION,18.5360000,0.1137639,-0.7095167,-80.1546173
MsgID.LOCAL_VELOCITY,18.5360000,-0.1198528,-1.5989519,-52.5681190
MsgID.GLOBAL_POSITION,0.0000000,-122.3974612,37.7924814,80.1540000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-1.5900000,-52.5600000
MsgID.LOCAL_POSITION,18.7860000,-0.0367196,-0.9758253,-92.5528717
MsgID.LOCAL_VELOCITY,18.7860000,-0.1126055,-1.5022644,-47.0163651
MsgID.GLOBAL_POSITION,0.0000000,-122.3974642,37.7924801,92.5520000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-1.5000000,-47.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,19.0370000,-0.1516260,-1.2912542,-103.7416077
MsgID.LOCAL_VELOCITY,19.0370000,-0.1057170,-1.4103658,-41.7395897
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924791,103.7410000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-1.4100000,-41.7300000
MsgID.LOCAL_POSITION,19.2880000,-0.1645847,-1.7416894,-113.4835358
MsgID.LOCAL_VELOCITY,19.2880000,-0.0993616,-1.3255798,-36.8711548
